name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Haemophilus influenzae KR494	1334187	S1	286	0.00001	0	0.00000	948	0.00002	156	0.00000	199	0.00000	140	0.00000
Haemophilus influenzae 86-028NP	281310	S1	320	0.00001	334	0.00001	2135	0.00005	0	0.00000	646	0.00001	0	0.00000
Haemophilus influenzae 10810	862964	S1	479	0.00001	0	0.00000	0	0.00000	0	0.00000	503	0.00001	445	0.00001
Pasteurella multocida subsp. multocida	44283	S1	3823	0.00008	3625	0.00011	1537	0.00003	1434	0.00004	9647	0.00021	751	0.00002
Pasteurella multocida subsp. septica	115545	S1	128	0.00000	42	0.00000	96	0.00000	26	0.00000	222	0.00000	0	0.00000
Actinobacillus succinogenes 130Z	339671	S1	1044	0.00002	747	0.00002	916	0.00002	758	0.00002	2017	0.00004	389	0.00001
Actinobacillus pleuropneumoniae serovar 8	754345	S1	251	0.00001	110	0.00000	86	0.00000	0	0.00000	352	0.00001	138	0.00000
Actinobacillus pleuropneumoniae serovar 5	44294	S1	153	0.00000	194	0.00001	298	0.00001	159	0.00000	309	0.00001	97	0.00000
Actinobacillus pleuropneumoniae serovar 7	209841	S1	111	0.00000	0	0.00000	157	0.00000	0	0.00000	188	0.00000	0	0.00000
Mannheimia haemolytica USDA-ARS-USMARC-184	1222034	S1	691	0.00001	421	0.00001	540	0.00001	0	0.00000	961	0.00002	0	0.00000
Mannheimia varigena USDA-ARS-USMARC-1312	1434214	S1	151	0.00000	104	0.00000	326	0.00001	82	0.00000	372	0.00001	81	0.00000
Mannheimia varigena USDA-ARS-USMARC-1388	1434215	S1	86	0.00000	436	0.00001	2083	0.00004	101	0.00000	182	0.00000	45	0.00000
Mannheimia varigena USDA-ARS-USMARC-1296	1433287	S1	1747	0.00003	39	0.00000	162	0.00000	0	0.00000	1187	0.00003	0	0.00000
Glaesserella parasuis SH0165	557723	S1	185	0.00000	94	0.00000	189	0.00000	323	0.00001	191	0.00000	0	0.00000
Histophilus somni 129PT	205914	S1	309	0.00001	75	0.00000	172	0.00000	73	0.00000	172	0.00000	84	0.00000
Histophilus somni 2336	228400	S1	211	0.00000	45	0.00000	184	0.00000	58	0.00000	124	0.00000	153	0.00000
[Mannheimia] succiniciproducens MBEL55E	221988	S1	433	0.00001	511	0.00002	456	0.00001	185	0.00001	883	0.00002	117	0.00000
Gallibacterium anatis UMN179	1005058	S1	316	0.00001	197	0.00001	4778	0.00010	4152	0.00013	556	0.00001	12055	0.00036
Bibersteinia trehalosi USDA-ARS-USMARC-190	1263832	S1	297	0.00001	147	0.00000	215	0.00000	135	0.00000	303	0.00001	123	0.00000
Pseudomonas fluorescens NCIMB 11764	1221522	S1	2349	0.00005	157	0.00000	118	0.00000	232	0.00001	219	0.00000	98	0.00000
Pseudomonas fluorescens SS101	1038924	S1	6016	0.00012	437	0.00001	836	0.00002	189	0.00001	620	0.00001	79	0.00000
Pseudomonas fluorescens Q2-87	1038922	S1	3260	0.00007	313	0.00001	70	0.00000	141	0.00000	435	0.00001	46	0.00000
Pseudomonas fluorescens SBW25	216595	S1	2220	0.00004	148	0.00000	57	0.00000	173	0.00001	135	0.00000	33	0.00000
Pseudomonas fluorescens WH6	746360	S1	1366	0.00003	100	0.00000	85	0.00000	73	0.00000	85	0.00000	40	0.00000
Pseudomonas fluorescens R124	743713	S1	5190	0.00010	217	0.00001	211	0.00000	138	0.00000	688	0.00001	44	0.00000
Pseudomonas synxantha BG33R	96901	S1	1404	0.00003	645	0.00002	1531	0.00003	371	0.00001	421	0.00001	417	0.00001
Pseudomonas aeruginosa PA7	381754	S1	272	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas aeruginosa MTB-1	1415629	S1	639	0.00001	0	0.00000	1691	0.00004	0	0.00000	0	0.00000	1052	0.00003
Pseudomonas aeruginosa PA96	1457392	S1	701	0.00001	0	0.00000	0	0.00000	0	0.00000	655	0.00001	0	0.00000
Pseudomonas aeruginosa C-NN2	910265	S1	2242	0.00004	0	0.00000	0	0.00000	0	0.00000	3158	0.00007	0	0.00000
Pseudomonas mendocina S5.2	1225174	S1	192	0.00000	105	0.00000	286	0.00001	122	0.00000	185	0.00000	68	0.00000
Pseudomonas mendocina NK-01	1001585	S1	183	0.00000	245	0.00001	203	0.00000	912	0.00003	176	0.00000	227	0.00001
Pseudomonas mendocina ymp	399739	S1	645	0.00001	796	0.00002	0	0.00000	42	0.00000	1067	0.00002	0	0.00000
Pseudomonas resinovorans NBRC 106553	1245471	S1	2215	0.00004	1556	0.00005	1681	0.00004	1083	0.00003	1307	0.00003	1279	0.00004
Pseudomonas putida W619	390235	S1	129	0.00000	39	0.00000	71	0.00000	48	0.00000	93	0.00000	53	0.00000
Pseudomonas putida S13.1.2	1384061	S1	76	0.00000	46	0.00000	42	0.00000	38	0.00000	54	0.00000	44	0.00000
Pseudomonas putida NBRC 14164	1211579	S1	39	0.00000	16	0.00000	15	0.00000	24	0.00000	50	0.00000	13	0.00000
Pseudomonas putida HB3267	1215088	S1	51	0.00000	51	0.00000	82	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas fulva 12-X	743720	S1	2143	0.00004	1228	0.00004	1058	0.00002	1002	0.00003	1180	0.00003	1166	0.00003
Pseudomonas stutzeri DSM 10701	1123519	S1	168	0.00000	83	0.00000	100	0.00000	70	0.00000	117	0.00000	114	0.00000
Pseudomonas stutzeri CCUG 29243	1196835	S1	197	0.00000	71	0.00000	36	0.00000	222	0.00001	222	0.00000	90	0.00000
Pseudomonas stutzeri A1501	379731	S1	284	0.00001	305	0.00001	468	0.00001	262	0.00001	274	0.00001	233	0.00001
Pseudomonas stutzeri RCH2	644801	S1	80	0.00000	97	0.00000	32	0.00000	57	0.00000	62	0.00000	76	0.00000
Pseudomonas stutzeri DSM 4166	996285	S1	171	0.00000	217	0.00001	59	0.00000	131	0.00000	245	0.00001	168	0.00000
Pseudomonas balearica DSM 6083	1123016	S1	828	0.00002	776	0.00002	645	0.00001	435	0.00001	564	0.00001	708	0.00002
Pseudomonas syringae pv. syringae	321	S1	283	0.00001	168	0.00001	59	0.00000	91	0.00000	204	0.00000	158	0.00000
Pseudomonas syringae CC1557	1357279	S1	82	0.00000	69	0.00000	89	0.00000	35	0.00000	56	0.00000	54	0.00000
Pseudomonas syringae group pathovars incertae sedis	264449	S1	23	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000	0	0.00000
Pseudomonas cichorii JBC1	1441629	S1	123	0.00000	178	0.00001	110	0.00000	51	0.00000	196	0.00000	83	0.00000
Pseudomonas savastanoi pv. phaseolicola	319	S1	79	0.00000	63	0.00000	0	0.00000	36	0.00000	51	0.00000	68	0.00000
Pseudomonas syringae pv. tomato	323	S1	974	0.00002	0	0.00000	713	0.00002	509	0.00002	809	0.00002	0	0.00000
Pseudomonas chlororaphis subsp. aurantiaca	86192	S1	473	0.00001	432	0.00001	107	0.00000	164	0.00000	264	0.00001	299	0.00001
Pseudomonas chlororaphis subsp. piscium	1513890	S1	101	0.00000	175	0.00001	137	0.00000	74	0.00000	55	0.00000	94	0.00000
Pseudomonas entomophila L48	384676	S1	1130	0.00002	689	0.00002	1369	0.00003	665	0.00002	424	0.00001	1082	0.00003
Pseudomonas knackmussii B13	1301098	S1	1544	0.00003	7043	0.00021	1692	0.00004	1266	0.00004	5610	0.00012	579	0.00002
Pseudomonas moraviensis R28-S	1395516	S1	6879	0.00014	0	0.00000	1198	0.00003	0	0.00000	1618	0.00004	3941	0.00012
Pseudomonas alcaliphila JAB1	741155	S1	675	0.00001	436	0.00001	1509	0.00003	432	0.00001	175	0.00000	473	0.00001
Pseudomonas brassicacearum subsp. brassicacearum	86264	S1	2565	0.00005	0	0.00000	4783	0.00010	0	0.00000	0	0.00000	1642	0.00005
Azotobacter chroococcum NCIMB 8003	1328314	S1	1596	0.00003	1065	0.00003	706	0.00002	1207	0.00004	1130	0.00002	1246	0.00004
Acinetobacter baylyi ADP1	62977	S1	75	0.00000	42	0.00000	333	0.00001	151	0.00000	78	0.00000	93	0.00000
Acinetobacter venetianus VE-C3	1197884	S1	97	0.00000	166	0.00001	131	0.00000	41	0.00000	356	0.00001	120	0.00000
Acinetobacter oleivorans DR1	436717	S1	1754	0.00004	778	0.00002	0	0.00000	0	0.00000	776	0.00002	0	0.00000
Psychrobacter arcticus 273-4	259536	S1	7569	0.00015	0	0.00000	343	0.00001	362	0.00001	346	0.00001	5752	0.00017
Klebsiella pneumoniae subsp. pneumoniae	72407	S1	616	0.00001	0	0.00000	960	0.00002	0	0.00000	719	0.00002	572	0.00002
Klebsiella quasipneumoniae subsp. quasipneumoniae	1667327	S1	1188	0.00002	614	0.00002	52	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacter asburiae L1	1421338	S1	708	0.00001	1338	0.00004	100029	0.00215	672	0.00002	1170	0.00003	982	0.00003
Enterobacter cloacae subsp. dissolvens	69219	S1	920	0.00002	300	0.00001	277	0.00001	672	0.00002	299	0.00001	801	0.00002
Enterobacter hormaechei subsp. hormaechei	301105	S1	21	0.00000	28	0.00000	0	0.00000	0	0.00000	40	0.00000	0	0.00000
Citrobacter freundii CFNIH1	1333848	S1	636	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	369	0.00001
Citrobacter rodentium ICC168	637910	S1	234	0.00000	335	0.00001	202	0.00000	316	0.00001	346	0.00001	308	0.00001
Citrobacter amalonaticus Y19	1261127	S1	689	0.00001	400	0.00001	93	0.00000	220	0.00001	606	0.00001	325	0.00001
Citrobacter koseri ATCC BAA-895	290338	S1	182	0.00000	0	0.00000	547	0.00001	0	0.00000	0	0.00000	0	0.00000
Salmonella enterica subsp. enterica	59201	S1	10104	0.00020	7230	0.00022	5387	0.00012	5889	0.00018	8415	0.00018	8924	0.00027
Salmonella enterica subsp. salamae	59202	S1	120	0.00000	75	0.00000	33	0.00000	74	0.00000	99	0.00000	63	0.00000
Salmonella enterica subsp. houtenae	59205	S1	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cronobacter dublinensis subsp. dublinensis	413498	S1	321	0.00001	95	0.00000	80	0.00000	235	0.00001	112	0.00000	148	0.00000
Cronobacter sakazakii ES15	1138308	S1	92	0.00000	46	0.00000	0	0.00000	0	0.00000	79	0.00000	48	0.00000
Cronobacter turicensis z3032	693216	S1	175	0.00000	271	0.00001	88	0.00000	67	0.00000	146	0.00000	94	0.00000
Cronobacter condimenti 1330	1073999	S1	125	0.00000	155	0.00000	117	0.00000	83	0.00000	276	0.00001	187	0.00001
Cronobacter muytjensii ATCC 51329	1159613	S1	79	0.00000	102	0.00000	88	0.00000	82	0.00000	68	0.00000	87	0.00000
Cronobacter universalis NCTC 9529	1074000	S1	199	0.00000	1386	0.00004	140	0.00000	57	0.00000	59	0.00000	102	0.00000
Candidatus Hamiltonella defensa (Bemisia tabaci)	672795	S1	119	0.00000	0	0.00000	0	0.00000	74	0.00000	0	0.00000	77	0.00000
Kosakonia cowanii JCM 10956 = DSM 18146	1300165	S1	445	0.00001	276	0.00001	361	0.00001	0	0.00000	411	0.00001	303	0.00001
[Enterobacter] lignolyticus SCF1	701347	S1	1921	0.00004	2012	0.00006	0	0.00000	743	0.00002	1905	0.00004	0	0.00000
Candidatus Ishikawaella capsulata Mpkobe	476281	S1	551	0.00001	1601	0.00005	0	0.00000	1834	0.00006	1975	0.00004	1158	0.00003
Serratia marcescens WW4	435998	S1	1016	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	274	0.00001
Serratia plymuthica PRI-2C	1154756	S1	201	0.00000	116	0.00000	143	0.00000	0	0.00000	176	0.00000	0	0.00000
Serratia liquefaciens ATCC 27592	1346614	S1	738	0.00001	0	0.00000	0	0.00000	162	0.00000	0	0.00000	386	0.00001
Serratia proteamaculans 568	399741	S1	791	0.00002	0	0.00000	1155	0.00002	202	0.00001	0	0.00000	267	0.00001
Yersinia aldovae 670-83	1453495	S1	587	0.00001	547	0.00002	695	0.00001	341	0.00001	1312	0.00003	303	0.00001
Yersinia enterocolitica LC20	1443113	S1	228	0.00000	0	0.00000	137	0.00000	166	0.00001	0	0.00000	120	0.00000
Rahnella aquatilis CIP 78.65 = ATCC 33071	745277	S1	347	0.00001	63	0.00000	157	0.00000	118	0.00000	122	0.00000	392	0.00001
Chania multitudinisentens RB-25	1441930	S1	278	0.00001	144	0.00000	99	0.00000	132	0.00000	293	0.00001	180	0.00001
Dickeya zeae Ech586	590409	S1	171	0.00000	151	0.00000	195	0.00000	102	0.00000	131	0.00000	120	0.00000
Dickeya zeae EC1	1427366	S1	83	0.00000	92	0.00000	30	0.00000	0	0.00000	61	0.00000	29	0.00000
Dickeya zeae MK19	1224153	S1	112	0.00000	0	0.00000	0	0.00000	0	0.00000	112	0.00000	40	0.00000
Dickeya zeae NCPPB 3531	1224146	S1	77	0.00000	26	0.00000	31	0.00000	0	0.00000	70	0.00000	75	0.00000
Dickeya zeae CSL RW192	1223567	S1	40	0.00000	29	0.00000	35	0.00000	0	0.00000	53	0.00000	36	0.00000
Dickeya dadantii subsp. dieffenbachiae	204040	S1	228	0.00000	107	0.00000	108	0.00000	101	0.00000	154	0.00000	112	0.00000
Dickeya dadantii 3937	198628	S1	274	0.00001	69	0.00000	187	0.00000	89	0.00000	81	0.00000	103	0.00000
Dickeya paradisiaca NCPPB 2511	1224150	S1	199	0.00000	218	0.00001	901	0.00002	273	0.00001	178	0.00000	289	0.00001
Dickeya chrysanthemi NCPPB 402	1223569	S1	98	0.00000	62	0.00000	51	0.00000	0	0.00000	92	0.00000	77	0.00000
Dickeya chrysanthemi NCPPB 516	1223571	S1	133	0.00000	65	0.00000	0	0.00000	78	0.00000	63	0.00000	68	0.00000
Pectobacterium carotovorum subsp. carotovorum	555	S1	141	0.00000	215	0.00001	149	0.00000	76	0.00000	225	0.00000	173	0.00001
Pectobacterium carotovorum subsp. brasiliense	180957	S1	298	0.00001	151	0.00000	291	0.00001	119	0.00000	194	0.00000	162	0.00000
Pectobacterium atrosepticum SCRI1043	218491	S1	173	0.00000	0	0.00000	86	0.00000	160	0.00000	74	0.00000	0	0.00000
Pectobacterium wasabiae CFBP 3304	1175631	S1	62	0.00000	154	0.00000	721	0.00002	24	0.00000	646	0.00001	35	0.00000
Sodalis glossinidius str. 'morsitans'	343509	S1	445	0.00001	268	0.00001	101	0.00000	208	0.00001	154	0.00000	293	0.00001
Candidatus Sodalis pierantonius str. SOPE	2342	S1	1448	0.00003	958	0.00003	620	0.00001	470	0.00001	811	0.00002	973	0.00003
Pantoea ananatis AJ13355	932677	S1	207	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00000
Pantoea stewartii subsp. stewartii	66271	S1	858	0.00002	254	0.00001	289	0.00001	505	0.00002	818	0.00002	484	0.00001
Erwinia tasmaniensis Et1/99	465817	S1	398	0.00001	488	0.00001	116	0.00000	165	0.00000	420	0.00001	434	0.00001
Erwinia billingiae Eb661	634500	S1	439	0.00001	270	0.00001	190	0.00000	249	0.00001	220	0.00000	305	0.00001
Buchnera aphidicola (Aphis glycines)	1265350	S1	46	0.00000	62	0.00000	26	0.00000	43	0.00000	78	0.00000	48	0.00000
Buchnera aphidicola (Baizongia pistaciae)	135842	S1	36	0.00000	15	0.00000	0	0.00000	23	0.00000	41	0.00000	27	0.00000
Buchnera aphidicola (Acyrthosiphon pisum)	118099	S1	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Buchnera aphidicola (Diuraphis noxia)	118101	S1	29	0.00000	0	0.00000	0	0.00000	27	0.00000	15	0.00000	0	0.00000
Buchnera aphidicola (Schizaphis graminum)	98794	S1	15	0.00000	12	0.00000	0	0.00000	43	0.00000	33	0.00000	20	0.00000
Buchnera aphidicola (Tuberolachnus salignus)	98804	S1	15	0.00000	0	0.00000	0	0.00000	10	0.00000	23	0.00000	18	0.00000
Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	36870	S1	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Providencia sneebia DSM 19967	1141660	S1	500	0.00001	78	0.00000	171	0.00000	143	0.00000	240	0.00001	80	0.00000
Xenorhabdus bovienii SS-2004	406818	S1	282	0.00001	157	0.00000	184	0.00000	93	0.00000	285	0.00001	216	0.00001
Xenorhabdus poinarii G6	1354304	S1	193	0.00000	300	0.00001	269	0.00001	275	0.00001	122	0.00000	266	0.00001
Photorhabdus laumondii subsp. laumondii	141679	S1	614	0.00001	272	0.00001	1089	0.00002	282	0.00001	478	0.00001	256	0.00001
Xanthomonas citri pv. fuscans	366649	S1	8582	0.00017	8199	0.00025	5472	0.00012	5132	0.00015	7129	0.00015	6545	0.00019
Xanthomonas citri pv. glycines	473421	S1	42	0.00000	60	0.00000	0	0.00000	31	0.00000	33	0.00000	56	0.00000
Xanthomonas citri pv. malvacearum	86040	S1	35	0.00000	20	0.00000	24	0.00000	16	0.00000	26	0.00000	31	0.00000
Xanthomonas citri pv. vignicola	473426	S1	19	0.00000	18	0.00000	10	0.00000	15	0.00000	15	0.00000	0	0.00000
Xanthomonas vesicatoria ATCC 35937	925775	S1	1646	0.00003	404	0.00001	162	0.00000	679	0.00002	549	0.00001	905	0.00003
Xanthomonas campestris pv. raphani	359385	S1	106	0.00000	133	0.00000	21	0.00000	64	0.00000	131	0.00000	121	0.00000
Xanthomonas campestris pv. campestris	340	S1	225	0.00000	146	0.00000	60	0.00000	42	0.00000	84	0.00000	49	0.00000
Xanthomonas oryzae pv. oryzicola	129394	S1	243	0.00000	149	0.00000	146	0.00000	113	0.00000	285	0.00001	183	0.00001
Xanthomonas oryzae pv. oryzae	64187	S1	333	0.00001	107	0.00000	205	0.00000	178	0.00001	125	0.00000	176	0.00001
Xanthomonas translucens pv. cerealis	152263	S1	53	0.00000	46	0.00000	86	0.00000	36	0.00000	33	0.00000	29	0.00000
Xanthomonas translucens pv. translucens	134875	S1	83	0.00000	41	0.00000	114	0.00000	35	0.00000	121	0.00000	55	0.00000
Xanthomonas translucens pv. undulosa	487909	S1	33	0.00000	99	0.00000	102	0.00000	26	0.00000	0	0.00000	0	0.00000
Xanthomonas albilineans GPE PC73	380358	S1	137	0.00000	117	0.00000	273	0.00001	96	0.00000	100	0.00000	95	0.00000
Xanthomonas cassavae CFBP 4642	1219375	S1	209	0.00000	54	0.00000	113	0.00000	123	0.00000	87	0.00000	126	0.00000
Xanthomonas arboricola pv. juglandis	195709	S1	64	0.00000	44	0.00000	118	0.00000	32	0.00000	84	0.00000	45	0.00000
Xanthomonas hortorum pv. carotae	487904	S1	44	0.00000	0	0.00000	94	0.00000	0	0.00000	0	0.00000	24	0.00000
Xanthomonas phaseoli pv. dieffenbachiae	92828	S1	43	0.00000	14	0.00000	30	0.00000	29	0.00000	0	0.00000	34	0.00000
Stenotrophomonas maltophilia K279a	522373	S1	1600	0.00003	618	0.00002	527	0.00001	877	0.00003	890	0.00002	973	0.00003
Stenotrophomonas maltophilia D457	1163399	S1	442	0.00001	362	0.00001	0	0.00000	251	0.00001	502	0.00001	434	0.00001
Stenotrophomonas maltophilia R551-3	391008	S1	44	0.00000	77	0.00000	353	0.00001	53	0.00000	101	0.00000	75	0.00000
Stenotrophomonas maltophilia JV3	868597	S1	68	0.00000	333	0.00001	270	0.00001	0	0.00000	83	0.00000	74	0.00000
Pseudoxanthomonas suwonensis 11-1	743721	S1	202	0.00000	232	0.00001	1103	0.00002	171	0.00001	232	0.00001	191	0.00001
Pseudoxanthomonas spadix BD-a59	1045855	S1	217	0.00000	319	0.00001	443	0.00001	136	0.00000	209	0.00000	163	0.00000
Xylella fastidiosa M12	405440	S1	65	0.00000	0	0.00000	0	0.00000	33	0.00000	0	0.00000	35	0.00000
Xylella fastidiosa subsp. sandyi	671135	S1	60	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	615	0.00002
Luteibacter rhizovicinus DSM 16549	1440763	S1	166	0.00000	138	0.00000	249	0.00001	349	0.00001	299	0.00001	134	0.00000
Dyella japonica A8	1217721	S1	1002	0.00002	797	0.00002	207	0.00000	463	0.00001	428	0.00001	574	0.00002
Frateuria aurantia DSM 6220	767434	S1	443	0.00001	406	0.00001	359	0.00001	130	0.00000	310	0.00001	484	0.00001
Dokdonella koreensis DS-123	1300342	S1	175	0.00000	176	0.00001	1443	0.00003	796	0.00002	914	0.00002	591	0.00002
Marinobacter hydrocarbonoclasticus VT8	351348	S1	162	0.00000	152	0.00000	0	0.00000	90	0.00000	77	0.00000	322	0.00001
Marinobacter hydrocarbonoclasticus ATCC 49840	1163748	S1	1762	0.00004	915	0.00003	0	0.00000	0	0.00000	735	0.00002	0	0.00000
Alteromonas macleodii str. 'Balearic Sea AD45'	1004787	S1	142	0.00000	134	0.00000	0	0.00000	252	0.00001	198	0.00000	150	0.00000
Alteromonas macleodii str. 'Black Sea 11'	1004785	S1	65	0.00000	0	0.00000	134	0.00000	41	0.00000	46	0.00000	73	0.00000
Glaciecola nitratireducens FR1064	1085623	S1	521	0.00001	500	0.00002	323	0.00001	103	0.00000	178	0.00000	289	0.00001
Paraglaciecola psychrophila 170	1129794	S1	293	0.00001	402	0.00001	38	0.00000	724	0.00002	327	0.00001	113	0.00000
Shewanella denitrificans OS217	318161	S1	502	0.00001	281	0.00001	326	0.00001	64	0.00000	415	0.00001	413	0.00001
Shewanella amazonensis SB2B	326297	S1	301	0.00001	174	0.00001	108	0.00000	71	0.00000	231	0.00001	55	0.00000
Shewanella halifaxensis HAW-EB4	458817	S1	203	0.00000	368	0.00001	215	0.00000	407	0.00001	416	0.00001	55	0.00000
Shewanella oneidensis MR-1	211586	S1	91	0.00000	81	0.00000	36	0.00000	44	0.00000	144	0.00000	324	0.00001
Shewanella piezotolerans WP3	225849	S1	410	0.00001	52	0.00000	169	0.00000	141	0.00000	239	0.00001	52	0.00000
Shewanella loihica PV-4	323850	S1	233	0.00000	110	0.00000	54	0.00000	26	0.00000	129	0.00000	151	0.00000
Shewanella pealeana ATCC 700345	398579	S1	468	0.00001	24	0.00000	158	0.00000	300	0.00001	126	0.00000	271	0.00001
Shewanella sediminis HAW-EB3	425104	S1	28	0.00000	66	0.00000	28	0.00000	0	0.00000	113	0.00000	19	0.00000
Shewanella woodyi ATCC 51908	392500	S1	25	0.00000	105	0.00000	52	0.00000	19	0.00000	348	0.00001	12	0.00000
Shewanella frigidimarina NCIMB 400	318167	S1	28	0.00000	34	0.00000	140	0.00000	0	0.00000	137	0.00000	498	0.00001
Shewanella violacea DSS12	637905	S1	600	0.00001	406	0.00001	0	0.00000	16	0.00000	722	0.00002	87	0.00000
Pseudoalteromonas atlantica T6c	342610	S1	484	0.00001	154	0.00000	87	0.00000	154	0.00000	277	0.00001	97	0.00000
Pseudoalteromonas translucida KMM 520	1315283	S1	331	0.00001	153	0.00000	240	0.00001	171	0.00001	282	0.00001	342	0.00001
Pseudoalteromonas espejiana DSM 9414	1314869	S1	67	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Colwellia psychrerythraea 34H	167879	S1	1221	0.00002	581	0.00002	262	0.00001	539	0.00002	1033	0.00002	769	0.00002
Psychromonas ingrahamii 37	357804	S1	46	0.00000	757	0.00002	41	0.00000	21	0.00000	39	0.00000	20	0.00000
Ferrimonas balearica DSM 9799	550540	S1	1088	0.00002	236	0.00001	150	0.00000	1165	0.00004	670	0.00001	83	0.00000
Halomonas elongata DSM 2581	768066	S1	3375	0.00007	2525	0.00008	3187	0.00007	1520	0.00005	2822	0.00006	2799	0.00008
Chromohalobacter salexigens DSM 3043	290398	S1	436	0.00001	615	0.00002	682	0.00001	364	0.00001	576	0.00001	351	0.00001
Alcanivorax pacificus W11-5	391936	S1	514	0.00001	96	0.00000	443	0.00001	514	0.00002	381	0.00001	265	0.00001
Alcanivorax dieselolei B5	930169	S1	437	0.00001	251	0.00001	441	0.00001	221	0.00001	503	0.00001	490	0.00001
Marinomonas posidonica IVIA-Po-181	491952	S1	328	0.00001	170	0.00001	229	0.00000	80	0.00000	322	0.00001	212	0.00001
Marinomonas mediterranea MMB-1	717774	S1	383	0.00001	136	0.00000	61	0.00000	184	0.00001	159	0.00000	144	0.00000
Thalassolituus oleivorans R6-15	1208320	S1	147	0.00000	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000
Oleispira antarctica RB-8	698738	S1	77	0.00000	255	0.00001	48	0.00000	292	0.00001	144	0.00000	219	0.00001
Gynuella sunshinyii YC6258	1445510	S1	685	0.00001	207	0.00001	83	0.00000	102	0.00000	531	0.00001	320	0.00001
Kangiella koreensis DSM 16069	523791	S1	241	0.00000	80	0.00000	202	0.00000	370	0.00001	173	0.00000	157	0.00000
Hahella chejuensis KCTC 2396	349521	S1	562	0.00001	345	0.00001	489	0.00001	144	0.00000	389	0.00001	376	0.00001
Endozoicomonas montiporae CL-33	570277	S1	69	0.00000	51	0.00000	1275	0.00003	341	0.00001	55	0.00000	39	0.00000
Thioalkalivibrio sulfidiphilus HL-EbGr7	396588	S1	216	0.00000	376	0.00001	192	0.00000	266	0.00001	342	0.00001	441	0.00001
Thioalkalivibrio nitratireducens DSM 14787	1255043	S1	515	0.00001	258	0.00001	430	0.00001	190	0.00001	245	0.00001	156	0.00000
Thioalkalivibrio paradoxus ARh 1	713585	S1	895	0.00002	1029	0.00003	810	0.00002	531	0.00002	840	0.00002	721	0.00002
Alkalilimnicola ehrlichii MLHE-1	187272	S1	733	0.00001	191	0.00001	179	0.00000	433	0.00001	607	0.00001	566	0.00002
Halorhodospira halophila SL1	349124	S1	369	0.00001	195	0.00001	200	0.00000	234	0.00001	115	0.00000	260	0.00001
Spiribacter salinus M19-40	1260251	S1	79	0.00000	320	0.00001	14	0.00000	449	0.00001	78	0.00000	57	0.00000
Thioflavicoccus mobilis 8321	765912	S1	850	0.00002	245	0.00001	127	0.00000	161	0.00000	226	0.00000	672	0.00002
Allochromatium vinosum DSM 180	572477	S1	276	0.00001	247	0.00001	188	0.00000	227	0.00001	622	0.00001	345	0.00001
Marichromatium purpuratum 984	765910	S1	252	0.00001	228	0.00001	409	0.00001	309	0.00001	624	0.00001	174	0.00001
Nitrosococcus oceani ATCC 19707	323261	S1	95	0.00000	100	0.00000	14	0.00000	46	0.00000	84	0.00000	50	0.00000
Nitrosococcus halophilus Nc 4	472759	S1	48	0.00000	365	0.00001	0	0.00000	42	0.00000	100	0.00000	66	0.00000
Nitrosococcus watsonii C-113	105559	S1	63	0.00000	76	0.00000	63	0.00000	18	0.00000	36	0.00000	286	0.00001
Thiocystis violascens DSM 198	765911	S1	768	0.00002	594	0.00002	769	0.00002	100	0.00000	182	0.00000	176	0.00001
Halothiobacillus neapolitanus c2	555778	S1	307	0.00001	602	0.00002	558	0.00001	511	0.00002	230	0.00000	93	0.00000
Granulosicoccus antarcticus IMCC3135	1192854	S1	1110	0.00002	484	0.00001	703	0.00002	308	0.00001	1167	0.00003	1216	0.00004
Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	1219067	S1	286	0.00001	0	0.00000	0	0.00000	233	0.00001	0	0.00000	0	0.00000
Vibrio tapetis subsp. tapetis	1671868	S1	206	0.00000	99	0.00000	234	0.00001	388	0.00001	725	0.00002	783	0.00002
Vibrio tasmaniensis LGP32	575788	S1	1951	0.00004	441	0.00001	0	0.00000	615	0.00002	248	0.00001	817	0.00002
Vibrio furnissii NCTC 11218	903510	S1	887	0.00002	489	0.00001	528	0.00001	502	0.00002	1188	0.00003	269	0.00001
